"","Time","Prices","Market_Cap","Volume"
"656",2020-06-28 19:02:21,224.823642292864,25077248062.1331,5452557158.65211
"657",2020-06-28 20:03:43,225.12294616525,25059706534.5238,5641785424.36611
"658",2020-06-28 21:02:06,224.919345736182,25088184752.4506,5426798698.56486
"659",2020-06-28 22:03:03,226.131286152712,25223492260.327,3926575305.73475
"660",2020-06-28 23:02:11,225.443680464714,25146927796.2494,5528233232.26878
"661",2020-06-29 00:02:45,224.586785729921,25047268240.677,5398696156.95622
"662",2020-06-29 01:01:41,224.93395573966,25034179790.1202,5298385463.34778
"663",2020-06-29 02:03:54,225.494100651056,25152929139.7154,5105353421.97061
"664",2020-06-29 03:01:35,223.518897729119,25043978196.7808,4959045151.06915
"665",2020-06-29 04:05:27,222.889095231508,24902141885.953,4014790547.26137
"666",2020-06-29 05:03:16,223.095931013606,24833762390.37,4859370867.748
"667",2020-06-29 06:01:35,224.324177213472,25010121211.996,5536800231.75081
"668",2020-06-29 07:01:30,223.362826013973,24893939220.4391,5600083451.8225
"669",2020-06-29 08:02:47,223.549795794569,24926173453.4877,5430356986.52945
"670",2020-06-29 09:01:29,224.479898552748,25040695770.4213,5036343003.68889
"671",2020-06-29 10:01:08,222.436803421897,24812922654.1779,5427751954.46986
"672",2020-06-29 11:01:24,222.803608521109,24853951046.634,5617084988.18468
"673",2020-06-29 12:03:06,224.226502721921,25012796061.4358,5062227867.47994
"674",2020-06-29 13:02:02,223.947713738052,24969360852.5372,5217960072.05812
"675",2020-06-29 14:03:10,225.99191932097,25209991362.7081,5524884963.0435
"676",2020-06-29 15:07:48,225.947567470771,25194448033.8118,4201135449.80596
"677",2020-06-29 16:04:36,226.074889469555,25219492106.8852,5482953867.7067
"678",2020-06-29 17:02:28,227.380517908589,25365284286.065,5211535216.08042
"679",2020-06-29 18:04:25,228.284472424557,25466227494.2408,5091373110.24444
"680",2020-06-29 19:02:58,228.10517529493,25466057969.3807,6005727228.9619
"681",2020-06-29 20:02:59,227.980646497528,25441270516.8153,5822338479.71279
"682",2020-06-29 21:01:24,227.746016083411,25422265528.4018,5787615487.16377
"683",2020-06-29 22:04:15,227.925448121633,25426717763.7685,5391116309.50473
"684",2020-06-29 23:02:47,227.657510940975,25396952733.1653,5713039893.53087
"685",2020-06-30 00:03:28,227.112304421941,25336252540.4476,5056983937.52072
"686",2020-06-30 01:02:09,226.899313657627,25312620810.5432,5726560725.13051
"687",2020-06-30 02:03:35,226.052465448125,25218274305.466,4904749788.51618
"688",2020-06-30 03:02:47,227.04916184303,25329598109.2237,4911487938.81217
"689",2020-06-30 04:05:11,226.71503147455,25286434696.7723,5158724133.51105
"690",2020-06-30 05:01:29,226.069702466532,25220565057.9369,4617851228.68985
"691",2020-06-30 06:01:47,227.174894334284,25343981955.544,5498303777.23661
"692",2020-06-30 07:03:11,227.346976714986,25363315130.9532,3336459634.56655
"693",2020-06-30 08:08:39,227.323229225247,25376391957.4822,5116569691.62934
"694",2020-06-30 09:01:00,224.928774588604,25093818443.0299,5278034831.99047
"695",2020-06-30 10:01:37,224.720031288784,25070636834.4032,5520864753.07423
"696",2020-06-30 11:02:18,225.778665153467,25188876338.8141,5347105358.67777
"697",2020-06-30 12:06:38,226.117845043464,25237726000.1101,5280366292.87613
"698",2020-06-30 13:02:13,225.723042344152,25182951581.0135,5391721389.80963
"699",2020-06-30 14:01:26,225.156669276703,25102002871.4817,5116322487.65741
"700",2020-06-30 15:02:51,225.0110906973,25103760167.0908,4886990160.26217
"701",2020-06-30 16:02:29,225.39395033858,25146606266.3051,6114620995.73329
"702",2020-06-30 17:01:02,225.603506712937,25170141794.075,5094427220.06528
"703",2020-06-30 18:04:11,226.165327217075,25235670611.3676,5327541700.85556
"704",2020-06-30 19:02:19,225.14183814612,25118878698.7682,4725299617.99305
"705",2020-06-30 20:07:05,225.366186216341,25169333234.4763,5132099214.95386
"706",2020-06-30 21:03:25,224.969433866283,25100424502.1931,5441851289.65346
"707",2020-06-30 22:03:50,224.985937802494,25101874666.7372,5325642669.79496
"708",2020-06-30 23:01:59,225.366619558224,25144465313.2372,4922277665.89845
"709",2020-07-01 00:02:46,225.226583657716,25128952899.9136,4947560372.44409
"710",2020-07-01 01:02:21,225.651489610076,25179138044.1532,5491987899.37234
"711",2020-07-01 02:04:29,225.694057602877,25181350068.9741,5013156121.66706
"712",2020-07-01 03:01:36,225.255165845176,25132501685.2146,4944295610.99581
"713",2020-07-01 04:06:55,225.710510421849,25192879530.6157,5675298672.1006
"714",2020-07-01 05:05:01,227.848067940429,25422046631.1898,4936075386.8071
"715",2020-07-01 06:01:21,227.473641223616,25409852531.7288,4002249197.86873
"716",2020-07-01 07:04:23,227.479258652034,25381162794.0296,5601800200.26266
"717",2020-07-01 08:03:07,227.418990984778,25361989684.1746,5433465497.70495
"718",2020-07-01 09:02:46,227.48359293572,25381904929.9697,5315432815.81486
"719",2020-07-01 10:02:19,228.497367074918,25495144138.4696,4408291150.0027
"720",2020-07-01 11:02:21,228.584893262665,25505047520.3686,5220776693.70369
"721",2020-07-01 12:02:35,229.072993473624,25559635175.9592,4954137571.89841
"722",2020-07-01 13:04:14,231.362313698039,25815131106.0171,5380290288.20547
"723",2020-07-01 14:00:50,232.209712011606,25909918782.6004,5555132173.77703
"724",2020-07-01 15:02:48,231.794712909093,25862741704.7925,5127625533.11238
"725",2020-07-01 16:01:06,231.692878427003,25852498696.3371,5963526853.71704
"726",2020-07-01 17:02:26,231.471908636552,25828042841.8812,18292990685.5325
"727",2020-07-01 18:03:50,231.12531542546,25789431734.8787,5808230150.54758
"728",2020-07-01 19:04:37,230.942495840466,25769172507.8029,5972724905.41199
"729",2020-07-01 20:02:55,230.661943590949,25738012877.8079,5307320170.13624
"730",2020-07-01 21:08:14,230.685675253054,25744664385.0953,5152118190.03856
"731",2020-07-01 22:06:10,231.347870873389,25819084693.0934,4208332199.05178
"732",2020-07-01 23:07:27,231.189038583917,25809021224.2498,4785888054.96084
"733",2020-07-02 00:04:06,230.983952011777,25774454753.0782,5432927449.04552
"734",2020-07-02 01:04:45,231.118962484208,25789645921.0475,5720007988.09774
"735",2020-07-02 02:06:56,228.624085666453,25537700228.2554,4708406740.85887
"736",2020-07-02 03:00:15,229.06461366578,25560681492.0601,6557979498.46181
"737",2020-07-02 04:04:30,228.804197251247,25531728015.1721,5427580489.54024
"738",2020-07-02 05:03:29,229.126707288798,25541553833.9644,5895310810.59514
"739",2020-07-02 06:03:04,228.963860129361,25549826836.8664,5438847061.79471
"740",2020-07-02 07:01:09,228.460780675685,25493812319.3475,5905219724.04916
"741",2020-07-02 08:01:18,228.026843796499,25403923665.7895,5459956563.68013
"742",2020-07-02 09:05:10,229.577636297488,25618694859.7417,5015728390.99484
"743",2020-07-02 10:07:03,230.711874953219,25731229884.5894,5593404448.52035
"744",2020-07-02 11:03:58,229.254299546744,25582874468.047,6023531849.44541
"745",2020-07-02 12:04:46,225.993981639372,25222911735.555,5742495063.6134
"746",2020-07-02 13:03:11,226.266702045968,25249744896.7173,5384775650.17131
"747",2020-07-02 14:07:36,225.805707356501,25227592662.6083,5415020774.74392
"748",2020-07-02 15:04:23,226.076431033744,25228378776.3743,5655831665.23831
"749",2020-07-02 16:04:30,225.268150867135,25138674131.1763,5701780928.55502
"750",2020-07-02 17:04:57,226.373935445203,25259948493.5886,3656327247.93774
"751",2020-07-02 18:01:26,227.33143412646,25369188642.4684,5562431541.89542
"752",2020-07-02 19:02:41,226.891547693829,25320229642.1742,5415400657.832
"753",2020-07-02 20:03:11,226.574424340304,25284990219.9584,4427853855.20881
"754",2020-07-02 21:00:58,226.310029291861,25259700111.9297,5321780358.28792
"755",2020-07-02 22:02:07,227.76570454496,25418195785.9279,5647731022.35804
"756",2020-07-02 23:01:30,226.676113783623,25308585706.545,5127879025.94243
"757",2020-07-03 00:03:32,226.400127594179,25266054370.4213,5248759252.73267
"758",2020-07-03 01:02:12,226.686246587896,25298111559.2955,5665065463.0144
"759",2020-07-03 02:01:49,227.262118158047,25362502398.0807,4526934281.82352
"760",2020-07-03 03:06:35,226.828512712003,25308007820.2964,5487990141.56599
"761",2020-07-03 04:05:14,227.330146913632,25365853705.0757,4599158914.87777
"762",2020-07-03 05:08:00,227.074778374566,25347461212.3953,5042107700.93442
"763",2020-07-03 06:07:30,226.192029429365,25282527070.6968,5034168876.87151
"764",2020-07-03 07:08:18,226.448540016192,25272975427.2682,5112989308.76724
"765",2020-07-03 08:08:52,227.407447568433,25364100572.5925,5328315547.07796
"766",2020-07-03 09:08:53,227.303881447591,25355795862.6278,5370918415.2323
"767",2020-07-03 10:05:07,227.273371967007,25364784663.7757,5481341353.5194
"768",2020-07-03 11:07:05,226.971825860766,25301043506.2109,4700549683.78913
"769",2020-07-03 12:05:19,227.066190014206,25343390952.058,4470474678.93013
"770",2020-07-03 13:07:57,226.839729483812,25328271370.0271,3456638023.95125
"771",2020-07-03 14:03:28,226.61397694562,25308632328.1226,5114769734.58448
"772",2020-07-03 15:04:44,226.253677237268,25261156113.2123,4610924256.28115
"773",2020-07-03 16:08:47,226.140312113608,25262263951.3903,4657076886.70635
"774",2020-07-03 17:04:14,226.778776234957,25310498704.1843,3978813027.75843
"775",2020-07-03 18:05:31,226.890749323244,25320381114.3103,4805897226.25197
"776",2020-07-03 19:07:18,226.085897284091,25241893860.6843,4774801614.84105
"777",2020-07-03 20:02:16,225.176405480408,25132071680.6253,4553181088.14441
"778",2020-07-03 21:08:25,225.245471868737,25151029306.0391,4530371256.92478
