"","Time","Prices","Market_Cap","Volume"
"1",2020-06-01 10:28:29,0.993241462253016,7978270.39914996,12420.9237324092
"2",2020-06-01 11:27:22,0.995419412593025,7988568.4970989,11130.9428939945
"3",2020-06-01 12:28:44,0.998866050156867,8007838.62176804,10942.4637330051
"4",2020-06-01 13:28:47,0.989139320511647,7945319.70460884,11890.0429308469
"5",2020-06-01 14:29:31,0.985868913936393,7925217.90992698,7436.41899869712
"6",2020-06-01 15:28:57,0.984705644567215,7909705.94210375,7433.76284747511
"7",2020-06-01 16:29:21,0.985723443031744,7917881.46806642,7160.91860110353
"8",2020-06-01 17:29:07,0.993037594233729,8025590.5531827,6658.54737915627
"9",2020-06-01 18:29:13,0.994477326016995,7999496.12323747,6219.49067789946
"10",2020-06-01 19:29:10,1.0363161652977,8275797.18958499,5962.80753032622
"11",2020-06-01 20:29:41,0.994267609186316,8052918.78070309,5678.56871386474
"12",2020-06-01 21:28:59,0.987817507743792,7934702.16589365,5737.52274193201
"13",2020-06-01 22:29:21,0.99371992062147,7992891.36276961,5741.9834401148
"14",2020-06-01 23:29:21,0.989070167154772,7944764.22620693,3221.65085463025
"15",2020-06-02 00:28:49,0.994060145686194,7910965.14386042,6710.53277239329
"16",2020-06-02 01:34:47,1.06787400373416,8572004.2095097,11976.9210491989
"17",2020-06-02 02:29:47,1.00865681413693,8090755.38487012,14009.9371300723
"18",2020-06-02 03:27:15,1.00686282918059,8084699.06609966,14191.6258841536
"19",2020-06-02 04:29:08,1.00871614860709,8117782.08146304,11022.9295234804
"20",2020-06-02 05:25:58,1.0115959972159,8124812.15758913,14691.9589152695
"21",2020-06-02 06:29:17,1.03824937734425,8332148.86426451,17980.771366973
"22",2020-06-02 07:29:17,1.00046070812126,8028236.39861998,18498.9439645194
"23",2020-06-02 08:29:10,0.993173176311607,7974654.49144563,15710.2254542544
"24",2020-06-02 09:34:08,1.00313628081944,7971607.50998221,19833.6732578802
"25",2020-06-02 10:28:45,1.01311683662045,8159884.48173738,22494.2462441555
"26",2020-06-02 11:29:05,0.980699990324657,7856431.73919476,24918.1648922302
"27",2020-06-02 12:28:57,0.94994053530727,7634814.03227628,26982.9742631515
"28",2020-06-02 13:29:19,0.948456593804621,7620930.67534018,25985.8199885498
"29",2020-06-02 14:29:02,0.976736072173785,7898293.22759492,19896.9773277174
"30",2020-06-02 15:29:08,0.972423761218065,7799391.61552908,21202.021363649
"31",2020-06-02 16:28:53,0.960134173148215,7712334.15434019,26167.3032885642
"32",2020-06-02 17:29:24,0.975804809868952,7838209.46445994,21854.6760853751
"33",2020-06-02 18:27:26,0.981982838317086,7835697.29285683,27424.10876828
"34",2020-06-02 19:28:59,0.981057410321436,7880401.28618832,17103.0998051122
"35",2020-06-02 20:29:40,0.973292281882462,7814754.60199373,25800.2581380534
"36",2020-06-02 21:29:33,0.971486914956205,7803525.71989407,20369.9081588316
"37",2020-06-02 22:29:11,0.970198117935866,7781878.45485147,20320.4246935663
"38",2020-06-02 23:29:09,0.979468363896522,7867036.6812443,26454.5200291889
"39",2020-06-03 00:29:14,0.977183924544704,7833958.92272517,25265.0262141496
"40",2020-06-03 01:29:30,0.978838151826496,7862574.96194479,21520.583343227
"41",2020-06-03 02:13:32,0.986288431474694,7926309.31937298,20582.8256822397
"42",2020-06-03 03:28:46,0.984605807959175,7908903.9986842,19643.0151522529
"43",2020-06-03 04:28:26,0.984953836275817,7911699.55658452,19232.0181950165
"44",2020-06-03 05:29:41,0.984210528849518,7896952.34625876,14908.1425916903
"45",2020-06-03 06:32:27,0.996542124372228,8024330.25025487,15347.0408654776
"46",2020-06-03 07:29:07,0.983863748614029,7902943.36339783,14338.9463170841
"47",2020-06-03 08:28:45,0.991351221247297,7970934.67282616,14678.9293876768
"48",2020-06-03 09:29:06,0.989998586358399,7956235.76638096,14684.7639510375
"49",2020-06-03 10:29:22,0.992327300020718,7898852.31016322,12444.210107809
"50",2020-06-03 11:29:19,0.993471986876401,7981174.42790159,12211.9149303585
"51",2020-06-03 12:25:45,0.984164018897724,7899597.58359831,11998.350245875
"52",2020-06-03 13:29:07,0.979701097361712,7878258.32532895,11946.1077095515
"53",2020-06-03 14:29:01,0.982685275613329,7891650.58577617,10720.6302768404
"54",2020-06-03 15:29:17,0.987744109013988,7934112.58628428,10026.471482889
"55",2020-06-03 16:28:52,0.976890911531874,7850763.8268862,12207.9059892269
"56",2020-06-03 17:28:45,0.974958279442609,7834168.89348967,12020.933656188
"57",2020-06-03 18:27:20,0.975250061945266,7841314.44330411,11649.8737708171
"58",2020-06-03 19:29:04,0.981210198424002,7881628.56559858,11131.4831712897
"59",2020-06-03 20:29:41,0.990005570448507,7953307.98600554,9124.84243217093
"60",2020-06-03 21:29:36,0.97109428191923,7835534.92860365,5560.98979725345
"61",2020-06-03 22:28:47,1.92393631814381,15454131.5080403,27945.0106310889
"62",2020-06-03 23:28:48,0.983461529609217,7899712.51561104,10277.4212761448
"63",2020-06-04 00:29:06,0.984183560918788,7905602.33818775,10188.052334217
"64",2020-06-04 01:28:46,0.974455750317024,7827161.92371738,12000.5365776653
"65",2020-06-04 02:29:13,0.971979234220467,7807480.30330834,10820.774172606
"66",2020-06-04 03:29:42,0.970465107510088,7795317.99155126,10779.1306453042
"67",2020-06-04 04:28:51,0.973859509246957,7825441.69600032,8755.04305791099
"68",2020-06-04 05:29:16,1.87588912903603,15189981.4051754,20297.1919871381
"69",2020-06-04 06:28:51,0.96607872182468,7760084.09083012,8769.90161829087
